driver version:	441.20
NVML version:	10.441.20


devices_count:	1
devices:
- index:	0
  name:		GeForce GTX 950
  fan_speed:	0%
  temperature:	46C
  power_usage:	12404mW
  gpu_utilization:	0%
  memory_utilization:	19%


Monitoring GPUs with polling period of 250ms:


timestamp_ms,device_index,fan_speed,temperature,power_usage,gpu_utilization,memory_utilization
40482193,0,28,56,46722,59,24
40482445,0,13,57,46625,61,25
40482698,0,13,57,45752,58,23
40482950,0,0,57,45088,55,23
40483202,0,0,57,43955,58,25
40483454,0,0,56,43205,56,24
40483707,0,0,56,44327,54,24
40483959,0,0,57,46498,55,23
40484212,0,0,57,48091,61,26
40484463,0,27,57,49422,66,25
40484716,0,35,57,48598,64,24
40484968,0,28,57,44795,61,24
40485219,0,22,57,42722,53,23
40485472,0,19,56,43577,54,23
40485724,0,16,57,44798,59,24
40485977,0,14,57,46224,62,24
40486228,0,13,57,45589,57,24
40486480,0,12,57,46042,55,24
40486732,0,12,57,45084,57,23
40486985,0,11,56,44022,53,22
40487237,0,11,56,42722,55,23
40487489,0,11,56,43937,55,23
40487741,0,11,57,45656,62,25
40487993,0,12,57,46332,61,24
40488246,0,12,57,46332,58,24
40488498,0,12,57,46428,57,23
40488750,0,13,56,43966,58,23
40489003,0,13,56,43205,54,23
40489255,0,13,56,42722,54,24
40489507,0,14,56,43399,53,22
40489760,0,14,56,43660,53,23
40490012,0,14,56,43205,49,22
40490264,0,14,56,41985,45,21
40490516,0,15,56,41374,45,21
40490768,0,15,56,41277,45,22
40491020,0,15,56,40930,45,22
40491272,0,15,56,42275,48,22
40491524,0,16,56,41281,48,22
40491777,0,16,56,42151,43,21
40492029,0,16,56,42815,44,22
40492281,0,16,56,42730,44,22
40492534,0,16,56,41294,46,22
40492786,0,16,56,40837,45,22
40493038,0,16,56,41004,45,22
40493290,0,16,56,41571,46,22
40493542,0,16,56,42912,47,22
40493795,0,17,56,43756,48,22
40494046,0,17,56,44215,50,22
40494298,0,17,56,43495,51,22
40494550,0,17,56,43137,50,22
40494802,0,17,56,42441,51,23
40495055,0,17,56,41957,50,22
40495307,0,17,56,42722,50,23
40495559,0,17,56,42912,49,22
40495812,0,17,56,43495,47,22
40496064,0,17,56,42718,47,22
40496316,0,17,56,42082,46,22
40496569,0,17,56,41667,46,22
40496821,0,17,56,41391,47,22
40497073,0,17,56,42344,49,23
40497325,0,18,56,43109,49,23
40497577,0,18,56,43563,49,23
40497830,0,18,56,43565,47,23
40498082,0,18,56,42347,45,22
40498335,0,18,56,41211,45,22
40498587,0,18,56,40265,41,21
40498840,0,18,56,41184,45,22
40499092,0,18,56,42819,46,22
40499344,0,18,56,43551,47,23
40499597,0,18,56,44891,50,24
40499849,0,18,56,43870,50,24
40500101,0,18,56,43012,50,24
40500354,0,18,56,42068,50,24
40500607,0,18,56,42915,50,23
40500858,0,18,56,43399,50,24
40501111,0,18,56,43884,49,24
40501363,0,18,56,44356,49,24
40501615,0,18,56,43399,48,23
40501867,0,19,56,42537,47,23
40502119,0,19,56,42335,48,24
40502371,0,19,56,41861,50,25
40502623,0,19,56,42347,45,22
40502876,0,19,56,42819,47,23
40503128,0,19,56,43205,45,23
40503380,0,19,55,43399,45,23
40503632,0,19,55,42634,45,23
40503885,0,19,55,41792,45,23
40504137,0,19,56,41474,46,23
40504389,0,19,56,41377,47,24
40504641,0,19,56,42722,47,23
40504893,0,19,56,45181,51,24
40505145,0,19,55,44215,52,24
40505397,0,19,56,45278,51,24
40505649,0,19,55,44312,52,24
40505902,0,19,56,42915,51,24
40506155,0,19,55,42265,51,24
40506407,0,19,55,42529,50,24
40506659,0,19,55,42915,49,24
40506912,0,19,55,43744,49,24
40507164,0,19,55,44341,48,24
40507417,0,19,55,43399,49,24
40507669,0,19,55,42529,50,24
40507921,0,19,55,41571,50,24
40508173,0,19,55,43302,50,24
40508426,0,20,55,42815,49,23
40508677,0,20,55,43689,49,23
40508930,0,20,55,44925,50,24
40509182,0,20,55,43966,50,24
40509434,0,20,55,43012,49,24
40509687,0,20,55,42265,49,24
40509939,0,20,55,42068,49,24
40510191,0,20,55,42565,50,24
40510444,0,20,55,43205,49,23
40510696,0,20,55,43785,48,23
40510948,0,20,55,43205,47,22
40511201,0,20,55,42625,48,23
40511453,0,20,55,41474,47,23
40511705,0,20,55,40823,46,23
40511957,0,20,55,41861,47,23
40512210,0,20,55,42054,47,23
40512462,0,20,55,43284,47,23
40512714,0,20,55,42912,47,22
40512967,0,20,55,40462,45,22
40513219,0,20,55,41571,46,22
40513472,0,20,55,41211,47,23
40513724,0,20,55,41571,48,23
40513977,0,20,55,42912,47,23
40514229,0,20,55,43205,47,23
40514482,0,20,55,43399,47,23
40514734,0,20,55,43012,53,24
40514986,0,20,55,42082,50,24
40515239,0,20,55,41405,52,25
40515491,0,20,55,41985,50,24
40515743,0,20,55,42815,47,23
40515996,0,20,55,43744,49,24
40516248,0,20,55,44438,50,24
40516500,0,20,55,44505,51,24
40516753,0,20,55,42819,51,25
40517005,0,20,55,41488,46,22
40517257,0,20,55,42151,49,24
40517510,0,20,55,42622,49,24
40517761,0,20,55,43109,48,23
40518014,0,20,55,43592,47,23
40518266,0,20,54,42819,47,23
40518518,0,20,55,42432,48,23
40518770,0,20,55,42251,50,23
40519023,0,20,55,41957,53,24
40519275,0,20,55,40559,52,24
40519527,0,19,55,42912,48,23
40519779,0,19,54,43660,48,23
40520032,0,19,55,42815,46,23
40520284,0,19,54,43286,46,23
40520537,0,19,55,42622,51,24
40520789,0,19,55,42151,51,24
40521042,0,19,55,42529,48,23
40521294,0,19,55,42847,50,23
40521546,0,19,54,43381,49,24
40521798,0,19,54,43302,49,23
40522051,0,19,55,42529,48,23
40522303,0,19,55,41878,47,23
40522555,0,19,55,42347,48,23
40522807,0,19,54,41101,47,23
40523060,0,19,55,42372,44,22
40523312,0,19,54,42847,46,23
40523564,0,19,54,43592,48,23
40523817,0,19,54,43302,49,23
40524069,0,19,54,42347,49,23
40524321,0,19,54,41015,49,24
40524574,0,19,54,41985,47,23
40524826,0,19,54,42819,48,23
40525078,0,19,54,43191,49,24
40525330,0,19,54,44505,49,24
40525583,0,19,54,43658,51,25
40525835,0,19,54,42441,48,23
40526088,0,19,54,42347,50,24
40526340,0,19,54,41405,48,24
40526593,0,19,54,39978,49,25
40526845,0,19,54,43302,47,23
40527098,0,18,54,44438,49,24
40527350,0,18,54,44408,48,24
40527602,0,18,54,42634,49,24
40527854,0,18,54,41957,48,24
40528107,0,18,54,41198,49,24
40528360,0,18,54,42441,46,23
40528612,0,18,54,43495,48,23
40528864,0,18,54,44051,49,23
40529116,0,18,54,43205,47,23
40529369,0,36,54,42537,47,23
40529621,0,18,54,42347,49,23
40529873,0,18,54,41502,50,23
40530125,0,18,54,41764,50,23
40530378,0,18,54,42335,47,22
40530630,0,18,54,42819,46,22
40530882,0,18,54,44408,50,24
40531135,0,18,54,43427,49,23
40531387,0,18,54,42372,49,23
40531640,0,17,54,41488,49,23
40531892,0,17,54,41764,49,23
40532144,0,17,54,42251,49,23
40532396,0,17,54,43109,48,23
40532648,0,17,54,44034,47,23
40532901,0,17,54,43012,49,23
40533152,0,17,54,42529,49,23
40533405,0,17,54,40850,48,22
40533659,0,17,54,40740,46,21
40533910,0,17,54,41598,45,22
40534163,0,17,54,42529,45,22
40534415,0,17,54,43495,48,23
40534667,0,17,54,43785,51,24
40534920,0,17,54,43399,49,23
40535172,0,17,54,42622,52,24
40535425,0,17,54,42529,52,24
40535677,0,16,54,43012,51,24
40535930,0,16,54,44219,51,24
40536182,0,16,54,45114,53,25
40536434,0,16,54,42082,52,25
40536686,0,16,54,44505,54,26
40536938,0,16,54,43012,48,23
40537191,0,16,54,42054,52,25
40537443,0,16,54,42912,50,24
40537695,0,16,54,43284,49,23
40537948,0,16,54,44034,50,24
40538200,0,16,54,44795,49,23
40538452,0,16,54,43966,51,24
40538704,0,16,54,43205,53,24
40538956,0,16,54,41667,53,24
40539209,0,15,54,41474,47,23
40539461,0,15,54,41957,46,22
40539713,0,15,54,42730,46,22
40539966,0,15,54,43480,47,23
40540218,0,15,54,42912,48,23
40540471,0,15,54,42441,48,23
40540723,0,15,54,40462,47,23
40540975,0,15,54,41281,46,23
40541227,0,15,54,41502,47,23
40541479,0,15,54,42722,46,23
40541732,0,15,54,43755,47,23
40541984,0,15,54,43302,48,24
40542236,0,15,54,42730,49,24
40542488,0,30,54,42151,48,24
40542741,0,29,54,41087,48,24
40542993,0,14,54,41957,49,24
40543245,0,14,54,42801,48,24
40543497,0,14,54,43480,48,24
40543750,0,13,54,43302,49,24
40544002,0,13,54,42634,46,24
40544254,0,13,54,42344,49,25
40544507,0,13,54,41764,49,24
40544758,0,13,54,41861,49,24
40545011,0,13,54,42151,49,24
40545263,0,12,54,44505,54,26
40545516,0,12,54,45088,51,25
40545767,0,12,54,43580,50,25
40546020,0,12,54,43369,51,25
40546272,0,12,54,42843,53,25
40546525,0,12,54,41957,50,24
40546776,0,12,54,42151,50,24
40547029,0,13,54,43454,49,24
40547281,0,13,54,42912,48,24
40547533,0,13,54,43327,47,23
40547785,0,13,54,42372,48,23
40548038,0,13,54,42455,49,23
40548290,0,13,54,42082,51,23
40548543,0,13,54,42469,51,24
40548795,0,13,54,43966,52,24
40549047,0,13,54,46703,55,25
40549299,0,12,54,46977,61,27
40549552,0,12,54,47339,60,27
40549804,0,12,54,46965,61,27
40550056,0,12,54,43882,59,26
40550309,0,12,54,42441,53,25
40550561,0,12,54,42912,50,24
40550814,0,12,54,44022,51,24
40551065,0,12,54,44698,52,25
40551318,0,12,54,45211,53,26
40551570,0,12,54,44244,53,25
40551822,0,12,54,43399,53,25
40552075,0,12,54,42915,54,25
40552327,0,12,54,42915,53,25
40552579,0,12,54,44118,52,25
40552832,0,12,54,44795,52,25
40553084,0,12,54,45084,49,24
40553336,0,12,54,44408,52,25
40553588,0,12,54,44505,58,27
40553841,0,12,54,42625,56,26
40554092,0,12,54,41961,50,24
40554345,0,12,54,43592,51,24
40554597,0,12,54,44412,53,25
40554850,0,12,55,47628,53,25
40555102,0,12,54,44795,53,24
40555354,0,11,54,43399,54,25
40555606,0,11,54,42912,53,25
40555858,0,11,54,42722,53,25
40556111,0,11,54,43399,53,25
40556363,0,11,54,43870,53,25
40556616,0,11,54,45181,53,25
40556868,0,11,54,45084,53,25
40557120,0,11,54,44341,53,25
40557372,0,11,54,43592,53,25
40557624,0,11,54,42722,53,25
40557876,0,11,54,43288,54,25
40558128,0,11,54,44412,55,25
40558381,0,11,54,45084,55,25
40558633,0,11,54,45378,56,25
40558885,0,11,54,44988,54,24
40559138,0,11,54,43773,54,25
40559390,0,11,54,44312,54,25
40559642,0,11,54,39685,55,25
40559894,0,11,54,43563,54,24
40560147,0,11,54,44412,53,24
40560399,0,11,54,45281,53,24
40560652,0,11,55,44702,53,24
40560904,0,11,54,43689,52,23
40561156,0,11,55,43012,53,24
40561409,0,11,54,41957,51,23
40561661,0,11,54,39978,50,23
40561913,0,11,54,43774,52,23
40562165,0,11,55,44438,51,23
40562418,0,10,54,44326,52,23
40562670,0,10,54,43205,51,24
40562922,0,10,55,42154,54,24
40563175,0,10,55,41792,53,24
40563428,0,10,55,42639,50,23
40563680,0,10,54,42736,52,24
40563932,0,10,55,44260,48,23
40564184,0,10,55,43773,51,24
40564436,0,10,54,42622,48,23
40564689,0,10,54,41101,43,21
40564941,0,10,55,40559,44,22
40565193,0,10,54,40642,45,22
40565445,0,10,54,41377,44,22
40565697,0,10,54,42529,45,21
40565949,0,10,54,43205,45,22
40566202,0,10,54,42529,46,22
40566455,0,10,55,41861,46,22
40566707,0,20,55,40726,46,23
40566959,0,10,54,40642,45,22
40567211,0,10,54,41391,46,23
40567464,0,10,55,42915,46,23
40567717,0,10,54,43012,47,23
40567969,0,10,54,42915,46,23
40568221,0,10,55,41764,48,23
40568473,0,10,55,41502,46,22
40568725,0,10,55,40365,48,23
40568978,0,10,55,41961,47,23
40569230,0,10,55,42529,47,22
40569482,0,10,55,42912,48,23
40569734,0,10,55,43205,46,22
40569986,0,10,55,42722,49,23
40570238,0,10,55,42625,48,23
40570491,0,10,55,40921,49,24
40570743,0,10,55,40559,44,22
40570995,0,10,55,41571,45,22
40571247,0,10,55,42347,44,22
40571499,0,10,55,43841,45,22
40571752,0,10,55,42529,44,22
40572004,0,10,55,41474,45,22
40572256,0,10,55,41018,44,22
40572508,0,10,55,40365,44,22
40572760,0,10,55,40545,41,20
40573012,0,10,55,41584,44,22
40573264,0,10,55,42347,43,22
40573516,0,10,55,43288,44,22
40573768,0,10,55,43012,45,22
40574021,0,10,55,40547,42,20
40574273,0,10,55,38927,36,18
40574525,0,10,55,38549,36,18
40574778,0,10,55,39147,36,17
40575030,0,10,55,39618,36,17
40575282,0,10,55,40726,36,17
40575534,0,10,54,30862,32,16
40575787,0,10,55,33048,22,38
40576040,0,10,54,20658,45,39
40576293,0,10,54,20860,45,43
40576545,0,10,54,21223,46,43
40576797,0,10,54,21410,45,42
40577051,0,10,54,21028,45,43
40577304,0,10,54,20652,45,44
40577556,0,10,54,20270,46,44
40577810,0,10,54,24369,76,73
40578062,0,10,54,24943,76,73
40578315,0,10,54,25040,78,75
40578568,0,10,54,25332,79,76
40578820,0,10,54,24943,78,75
40579073,0,10,54,24270,76,73
40579326,0,9,54,24458,76,73
40579578,0,9,54,25623,77,76
40579831,0,9,54,26292,78,76
40580083,0,9,54,26951,80,78
40580335,0,9,54,28385,52,81
40580588,0,9,54,39024,69,18
40580840,0,19,54,38540,39,18
40581092,0,19,54,39705,39,18
40581345,0,0,55,40563,41,19
40581597,0,0,54,41795,41,19
40581849,0,0,55,41407,42,19
40582102,0,0,55,40827,42,20
40582354,0,0,55,40078,42,19
40582606,0,0,55,39411,41,19
40582859,0,0,55,39982,42,19
40583111,0,0,55,40954,41,18
40583363,0,0,55,41881,42,19
40583616,0,0,55,42815,41,19
40583867,0,0,55,42987,41,19
40584120,0,29,55,40916,40,19
40584372,0,32,55,39508,40,19
40584625,0,25,55,40827,44,19
40584876,0,20,55,41964,48,20
40585129,0,20,54,33706,42,18
40585381,0,0,54,17016,7,24
40585634,0,0,54,17016,0,19
40585885,0,0,54,17016,25,34
40586138,0,0,54,17016,43,43
40586389,0,0,54,17996,86,56
40586641,0,0,54,18647,31,33
40586894,0,0,54,22272,38,36
40587147,0,0,54,23253,64,58
40587399,0,0,54,23612,64,58
40587651,0,0,54,25040,69,60
40587904,0,0,54,22455,69,62
40588157,0,0,54,23221,46,42
40588411,0,24,54,22268,48,42
40588663,0,36,54,21507,47,42
40588915,0,28,53,21594,48,42
40589167,0,23,53,21786,48,42
40589420,0,19,54,22369,49,43
40589673,0,19,53,21786,54,49
40589925,0,0,53,21412,54,48
40590178,0,0,53,21327,56,49
40590430,0,0,53,21982,56,49
40590682,0,0,53,22272,55,49
40590934,0,0,53,22362,55,49
40591186,0,0,53,21061,35,29
40591439,0,0,53,19142,56,49
40591693,0,0,53,18848,34,36
40591945,0,0,53,19030,35,36
40592197,0,0,53,19701,36,38
40592450,0,0,53,19790,37,40
40592703,0,0,53,19310,36,37
40592957,0,0,53,18927,35,37
40593210,0,0,53,17518,28,31
40593463,0,0,53,21781,35,36
40593715,0,29,53,21026,35,37
40593967,0,33,53,20075,35,36
40594221,0,25,53,19601,35,37
40594474,0,23,53,18660,31,34
40594727,0,23,53,18843,35,36
40594980,0,0,53,19395,34,36
40595233,0,0,53,19790,35,37
40595485,0,0,53,19589,34,36
40595738,0,0,53,19407,35,37
40595991,0,0,53,19018,34,36
40596244,0,0,53,18862,35,37
40596497,0,0,53,19395,34,35
40596749,0,0,53,19783,35,37
40597001,0,0,53,19686,34,36
40597255,0,0,53,19310,35,37
40597507,0,0,52,19128,34,36
40597761,0,0,53,23904,35,38
40598014,0,0,53,28763,80,75
40598266,0,0,54,43941,97,23
40598519,0,0,53,30961,34,16
40598771,0,0,54,40343,0,2
40599023,0,0,54,41966,43,21
40599275,0,0,54,42349,43,21
40599528,0,0,54,42091,43,21
40599780,0,0,54,42819,43,21
40600032,0,0,54,42156,43,21
40600284,0,0,54,41588,43,21
40600536,0,0,54,40923,43,21
40600788,0,0,54,42425,43,21
40601041,0,0,54,43565,43,20
40601293,0,13,54,43490,43,21
40601546,0,31,54,43369,43,21
40601798,0,31,54,42819,43,21
40602050,0,24,54,41989,43,21
40602302,0,24,54,41310,43,21
40602554,0,24,54,40923,44,21
40602806,0,0,54,42156,44,21
40603059,0,0,54,42819,45,21
40603311,0,0,54,44052,46,21
40603563,0,0,55,46694,55,23
40603815,0,0,55,50110,67,25
40604067,0,0,55,48312,75,27
40604320,0,0,55,44346,66,25
40604572,0,0,55,43376,55,22
40604824,0,0,55,42159,51,21
40605076,0,0,55,40647,40,19
40605329,0,0,55,40633,39,19
40605581,0,0,55,41113,40,19
40605833,0,0,55,40450,39,19
40606085,0,0,54,39701,38,18
40606337,0,0,54,39147,38,18
40606589,0,0,55,39511,37,18
40606842,0,0,54,40370,39,18
40607094,0,0,55,39801,39,18
40607346,0,0,55,40150,41,19
40607598,0,0,55,43528,44,21
40607850,0,0,55,42722,48,23
40608102,0,0,55,41975,48,23
40608354,0,0,55,41588,46,23
40608607,0,0,55,42532,47,23
40608859,0,0,55,43320,46,23
40609111,0,0,55,42450,46,23
40609363,0,0,55,43209,46,23
40609615,0,0,55,42722,46,23
40609867,0,0,55,42184,45,22
40610119,0,0,55,41310,46,22
40610372,0,0,55,41588,47,22
40610624,0,0,55,43001,47,24
40610876,0,0,55,42546,52,22
40611128,0,0,55,41878,50,24
40611380,0,0,55,42847,50,24
40611632,0,0,55,43205,50,24
40611885,0,0,55,44245,50,24
40612137,0,0,55,44260,50,24
40612390,0,0,55,44899,49,24
40612643,0,0,55,43852,51,25
40612895,0,0,55,43377,49,24
40613147,0,19,55,43848,50,24
40613400,0,32,55,44795,51,24
40613652,0,29,55,44895,51,24
40613904,0,26,55,44521,51,24
40614156,0,26,55,43305,49,23
40614409,0,0,55,42750,49,24
40614661,0,0,55,41685,51,25
40614913,0,0,55,41864,50,25
40615166,0,0,55,42156,49,24
40615418,0,0,55,43388,47,23
40615670,0,0,55,44163,48,23
40615922,0,0,55,43592,49,24
40616175,0,0,55,43112,49,24
40616427,0,0,55,42087,51,25
40616679,0,0,55,42529,50,24
40616932,0,0,55,43388,51,25
40617184,0,0,55,42529,46,23
40617436,0,0,55,42915,46,23
40617688,0,0,55,42446,46,23
40617941,0,0,55,42057,47,23
40618193,0,0,56,41491,47,23
40618445,0,0,55,41395,48,24
40618698,0,0,55,42057,48,24
40618950,0,0,56,42915,48,24
40619202,0,0,55,43094,47,23
40619454,0,0,55,42915,47,23
40619706,0,0,55,41961,46,23
40619958,0,0,55,42639,47,23
40620211,0,0,55,42059,48,24
40620463,0,0,56,42054,49,24
40620715,0,0,56,44417,50,24
40620967,0,0,56,45726,49,24
40621220,0,23,56,45856,50,24
40621472,0,36,56,45211,49,24
40621724,0,28,56,42335,52,26
40621976,0,23,56,42239,47,23
40622229,0,23,56,41491,49,24
40622481,0,0,56,41781,49,25
40622733,0,0,56,42625,48,25
40622986,0,0,55,44034,48,25
40623238,0,0,55,44036,50,25
40623491,0,0,56,43205,50,25
40623743,0,0,55,42529,50,25
40623996,0,0,56,43334,55,26
40624248,0,0,56,43288,52,26
40624501,0,0,56,44605,52,25
40624754,0,0,56,47254,52,25
40625006,0,0,56,44895,51,24
40625258,0,0,56,42915,51,25
40625511,0,0,56,42059,51,25
40625763,0,0,56,41588,48,24
40626016,0,0,56,43205,48,24
40626269,0,0,55,43234,48,24
40626521,0,0,56,44063,48,24
40626773,0,0,56,42722,47,23
40627026,0,0,56,43087,48,23
40627278,0,0,55,43466,47,23
40627530,0,29,56,41968,47,23
40627782,0,32,56,41861,48,23
40628035,0,25,56,43012,47,23
40628287,0,23,56,44034,47,23
40628539,0,23,56,39605,47,23
40628791,0,0,55,39508,37,18
40629044,0,0,55,40730,40,19
40629296,0,0,56,39508,41,19
40629548,0,0,55,38840,39,18
40629801,0,0,55,40450,37,18
40630053,0,0,55,39688,37,18
40630306,0,0,55,40827,37,18
40630558,0,0,55,38453,36,18
40630810,0,0,55,39605,36,17
40631062,0,0,56,37497,36,17
40631315,0,0,56,39824,37,18
40631567,0,0,55,40075,37,18
40631819,0,0,56,41961,39,18
40632071,0,0,56,43112,40,19
40632324,0,15,55,42983,40,19
40632576,0,31,56,41493,41,19
40632828,0,30,56,40268,43,20
40633080,0,24,56,39785,41,19
40633333,0,19,55,40823,40,18
40633585,0,19,56,41298,40,18
40633837,0,0,56,41878,42,18
40634090,0,0,56,44052,48,20
40634342,0,0,56,42156,51,23
40634596,0,0,56,41104,49,22
40634848,0,0,56,41809,49,23
40635100,0,0,56,42529,49,23
40635353,0,0,56,43384,49,23
40635605,0,0,56,43674,50,23
40635857,0,0,56,44022,51,23
40636109,0,0,56,43205,51,23
40636361,0,0,56,42750,52,23
40636614,0,0,56,42915,53,24
40636866,0,0,56,45073,54,25
40637118,0,13,56,46483,56,25
40637371,0,31,56,45826,55,25
40637623,0,31,56,45088,54,24
40637875,0,24,56,44326,55,24
40638127,0,19,56,43785,55,24
40638379,0,19,56,42625,54,25
40638631,0,19,56,43012,54,24
40638883,0,0,56,43205,54,25
40639135,0,0,56,44219,54,25
40639387,0,0,56,44702,54,24
40639640,0,0,56,45018,53,25
40639891,0,0,56,43495,53,25
40640144,0,0,56,42529,51,24
40640397,0,0,56,42002,50,24
40640650,0,0,56,42432,51,25
40640902,0,0,56,44417,47,22
40641154,0,0,56,46201,50,24
40641406,0,23,56,45185,48,23
40641658,0,34,56,43948,49,24
40641911,0,29,56,41957,48,23
40642163,0,24,56,41488,49,23
40642415,0,19,56,43191,53,25
40642668,0,18,56,43288,52,24
40642921,0,18,56,44063,51,24
40643173,0,0,56,44244,51,24
40643425,0,0,56,43674,52,24
40643677,0,0,56,42335,51,24
40643929,0,0,56,42168,51,24
40644181,0,0,56,41764,50,23
40644433,0,0,56,43205,53,24
40644686,0,0,56,43484,53,24
40644938,0,0,56,45440,52,24
40645190,0,0,56,46756,50,23
40645443,0,25,56,44490,51,24
40645695,0,36,56,42082,50,24
40645947,0,28,56,40823,48,23
40646199,0,23,56,41281,47,23
40646452,0,19,56,42469,47,23
40646704,0,16,56,43190,48,23
40646956,0,15,56,43008,47,23
40647209,0,15,56,42441,48,23
40647461,0,0,56,41281,47,23
40647713,0,0,56,40833,47,24
40647966,0,0,56,41957,48,24
40648218,0,0,56,42994,48,24
40648470,0,0,56,43662,49,25
40648722,0,0,56,44891,50,25
40648975,0,0,56,45726,50,25
40649227,0,22,56,44138,51,26
40649479,0,35,56,42340,47,24
40649731,0,29,56,41957,49,25
40649983,0,22,56,42912,49,25
40650236,0,19,56,45378,49,25
40650488,0,15,56,44051,49,23
40650740,0,13,56,43773,50,24
40650992,0,12,56,45281,53,24
40651245,0,11,56,45018,57,25
40651497,0,10,56,43717,56,25
40651749,0,10,56,44505,57,26
40652001,0,10,56,43744,54,25
40652253,0,9,56,44312,52,25
40652505,0,9,56,45559,54,25
40652757,0,9,56,45668,56,25
40653009,0,9,56,44118,55,25
40653261,0,9,56,43205,53,25
40653514,0,9,56,41957,52,25
40653766,0,9,56,43109,51,25
40654019,0,10,56,46123,49,24
40654271,0,10,56,44312,51,25
40654523,0,10,56,44698,52,25
40654776,0,10,56,43966,51,24
40655028,0,10,56,44118,52,24
40655281,0,11,56,42819,53,25
40655533,0,11,56,43937,54,25
40655786,0,11,56,44601,55,25
40656037,0,11,56,45185,55,25
40656290,0,11,56,46846,58,25
40656542,0,11,56,45211,57,25
40656794,0,12,56,44828,58,26
40657046,0,12,56,42151,54,24
40657298,0,12,56,41184,49,23
40657550,0,12,56,42347,49,23
40657802,0,12,56,42912,49,23
40658054,0,12,56,44215,49,23
40658306,0,12,56,44861,50,24
40658559,0,12,56,44601,52,24
40658811,0,13,56,43673,52,24
40659063,0,13,56,42597,52,24
40659315,0,13,56,41861,50,23
40659568,0,13,56,42412,50,23
40659819,0,13,56,43370,50,24
40660072,0,13,56,44200,51,24
40660324,0,13,56,44505,51,24
40660576,0,13,56,43648,51,24
40660829,0,13,56,42500,50,24
40661081,0,13,56,41930,50,24
40661333,0,13,56,42441,47,22
40661586,0,13,56,43076,49,24
40661838,0,14,56,44089,51,24
40662090,0,14,56,45155,50,24
40662343,0,14,56,43660,52,24
40662595,0,14,56,42722,51,24
40662847,0,14,56,42251,49,23
40663100,0,14,56,42819,51,24
40663352,0,14,56,43648,51,24
40663605,0,14,56,44118,52,25
40663857,0,14,56,44048,50,24
40664110,0,14,56,42718,49,24
40664362,0,14,56,41764,47,24
40664614,0,14,56,41391,47,24
40664866,0,14,56,41667,47,23
40665119,0,14,56,42730,48,24
40665371,0,14,56,43466,49,24
40665623,0,14,56,43755,48,23
40665875,0,14,56,44324,49,23
40666127,0,15,56,44438,49,23
40666379,0,15,56,42747,47,22
40666631,0,15,56,42251,50,23
40666883,0,15,56,42722,50,24
40667136,0,15,56,43399,51,23
40667388,0,15,56,43384,50,23
40667640,0,15,56,43673,48,23
40667892,0,15,56,42815,47,23
40668145,0,15,56,42054,46,23
40668397,0,15,56,41115,43,22
40668649,0,15,56,41764,47,23
40668903,0,15,56,43302,48,24
40669155,0,15,56,43744,47,24
40669407,0,15,56,44408,48,24
40669659,0,15,56,43755,49,24
40669911,0,16,56,43008,49,24
40670164,0,16,56,42622,50,24
40670416,0,16,56,43756,54,26
40670668,0,16,56,44215,56,26
40670921,0,16,56,44122,55,25
40671173,0,16,56,44795,50,24
40671425,0,16,56,43399,51,25
40671678,0,16,56,43205,50,24
40671930,0,16,56,42634,50,24
40672182,0,16,56,42441,52,25
40672435,0,16,56,43302,51,25
40672687,0,16,56,43841,50,25
40672939,0,16,56,43870,50,25
40673191,0,16,56,43580,47,24
40673443,0,16,56,42344,47,24
40673696,0,16,56,41957,46,23
40673948,0,16,56,41018,46,23
40674200,0,16,56,41391,47,23
40674452,0,16,56,42529,46,22
40674704,0,16,56,43302,47,23
40674957,0,16,56,43771,47,23
40675209,0,17,56,42915,45,23
40675461,0,17,56,42054,46,23
40675713,0,17,55,41405,46,23
40675966,0,17,56,40823,45,23
40676218,0,17,56,41377,45,23
40676470,0,17,55,42344,45,23
40676723,0,17,55,43384,45,23
40676975,0,17,56,42537,45,22
40677228,0,17,56,41764,45,22
40677480,0,17,55,42344,45,22
40677732,0,17,55,41667,50,24
40677984,0,17,56,42537,49,24
40678237,0,17,55,43109,50,24
40678489,0,17,55,43937,49,24
40678741,0,17,56,43190,49,24
40678993,0,17,55,40643,41,20
40679246,0,17,55,40265,41,20
40679498,0,17,55,40365,40,19
40679750,0,17,55,39605,41,19
40680003,0,17,55,40462,40,19
40680255,0,17,55,41474,40,19
40680507,0,17,55,43302,42,19
40680760,0,17,55,43870,45,19
40681012,0,17,55,42335,46,19
40681264,0,17,56,42253,48,20
40681516,0,17,55,42819,55,24
40681769,0,17,55,42347,51,23
40682021,0,17,55,42912,47,23
40682273,0,17,55,44215,49,23
40682526,0,17,55,44438,52,24
40682778,0,18,55,43966,52,24
40683030,0,18,55,46139,53,24
40683283,0,18,55,42529,54,25
40683535,0,18,55,42634,51,24
40683787,0,18,55,42441,50,23
40684040,0,18,55,43466,48,23
40684293,0,18,55,43399,50,24
40684545,0,18,55,42622,48,23
40684797,0,18,55,42247,49,24
40685050,0,18,55,41764,50,24
40685302,0,18,55,42251,49,24
40685554,0,18,55,43109,48,24
40685806,0,18,55,41667,50,24
40686059,0,18,55,42815,46,23
40686311,0,18,55,41985,46,23
40686564,0,18,55,41695,47,23
40686816,0,18,55,41198,48,24
40687068,0,18,55,42251,48,24
